0	premise_first	0.55
0	premise_last	0.55
0	conclusion_first	0.56
0	conclusion_last	0.57
0	last	0.58
5	premise_first	0.53
5	premise_last	0.58
5	conclusion_first	0.55
5	conclusion_last	0.56
5	last	0.58
10	premise_first	0.54
10	premise_last	0.58
10	conclusion_first	0.61
10	conclusion_last	0.65
10	last	0.59
15	premise_first	0.55
15	premise_last	0.55
15	conclusion_first	0.64
15	conclusion_last	0.75
15	last	0.59
20	premise_first	0.59
20	premise_last	0.57
20	conclusion_first	0.63
20	conclusion_last	0.71
20	last	0.65
25	premise_first	0.6
25	premise_last	0.58
25	conclusion_first	0.59
25	conclusion_last	0.63
25	last	0.84
30	premise_first	0.57
30	premise_last	0.58
30	conclusion_first	0.58
30	conclusion_last	0.58
30	last	0.83
35	premise_first	0.58
35	premise_last	0.58
35	conclusion_first	0.58
35	conclusion_last	0.58
35	last	0.84
41	premise_first	0.58
41	premise_last	0.58
41	conclusion_first	0.58
41	conclusion_last	0.58
41	last	0.82
