empty,control,prompt
2.7635555267333984,-1.7277164459228516,-1.0496578216552734
2.7635555267333984,-1.7277164459228516,0.5364360809326172
2.7635555267333984,-1.7277164459228516,1.1464529037475586
2.7635555267333984,-1.7277164459228516,1.684295654296875
2.7635555267333984,-1.7277164459228516,0.41353607177734375
2.7635555267333984,-1.7277164459228516,-0.395111083984375
2.7635555267333984,-1.7277164459228516,-0.5000324249267578
2.7635555267333984,-1.7277164459228516,1.2025413513183594
2.7635555267333984,-1.7277164459228516,-0.0869903564453125
2.7635555267333984,-1.7277164459228516,0.16986656188964844
2.7635555267333984,-1.7277164459228516,-0.9515438079833984
2.7635555267333984,-1.7277164459228516,1.3193073272705078
2.7635555267333984,-1.7277164459228516,-0.001110076904296875
2.7635555267333984,-1.7277164459228516,-0.11343955993652344
2.7635555267333984,-1.7277164459228516,-0.6833629608154297
2.7635555267333984,-1.7277164459228516,1.9021244049072266
2.7635555267333984,-1.7277164459228516,-1.2121086120605469
2.7635555267333984,-1.7277164459228516,-0.9977035522460938
2.7635555267333984,-1.7277164459228516,-0.32744598388671875
2.7635555267333984,-1.7277164459228516,-0.20070648193359375
2.7635555267333984,-1.7277164459228516,-0.6626205444335938
2.7635555267333984,-1.7277164459228516,1.3852500915527344
2.7635555267333984,-1.7277164459228516,-0.02529144287109375
2.7635555267333984,-1.7277164459228516,1.4277191162109375
2.7635555267333984,-1.7277164459228516,2.1561317443847656
2.7635555267333984,-1.7277164459228516,-1.049112319946289
2.7635555267333984,-1.7277164459228516,1.1449203491210938
2.7635555267333984,-1.7277164459228516,0.022125244140625
2.7635555267333984,-1.7277164459228516,1.7671728134155273
2.7635555267333984,-1.7277164459228516,2.408418655395508
-3.6967172622680664,-1.8703899383544922,-0.7511978149414062
-3.6967172622680664,-1.8703899383544922,-0.6342048645019531
-3.6967172622680664,-1.8703899383544922,-0.1892528533935547
-3.6967172622680664,-1.8703899383544922,1.0115318298339844
-3.6967172622680664,-1.8703899383544922,-0.5767097473144531
-3.6967172622680664,-1.8703899383544922,-0.30550193786621094
-3.6967172622680664,-1.8703899383544922,-0.6416893005371094
-3.6967172622680664,-1.8703899383544922,-1.0513134002685547
-3.6967172622680664,-1.8703899383544922,-0.7428665161132812
-3.6967172622680664,-1.8703899383544922,-0.9929695129394531
-3.6967172622680664,-1.8703899383544922,-0.13269996643066406
-3.6967172622680664,-1.8703899383544922,0.36761474609375
-3.6967172622680664,-1.8703899383544922,-1.1787910461425781
-3.6967172622680664,-1.8703899383544922,-0.6819534301757812
-3.6967172622680664,-1.8703899383544922,-1.1709842681884766
-3.6967172622680664,-1.8703899383544922,-0.9942255020141602
-3.6967172622680664,-1.8703899383544922,-1.631307601928711
-3.6967172622680664,-1.8703899383544922,-0.8085784912109375
-3.6967172622680664,-1.8703899383544922,-2.4558849334716797
-3.6967172622680664,-1.8703899383544922,-0.5762157440185547
-3.6967172622680664,-1.8703899383544922,-1.6852531433105469
-3.6967172622680664,-1.8703899383544922,-0.23768234252929688
-3.6967172622680664,-1.8703899383544922,-1.6559295654296875
-3.6967172622680664,-1.8703899383544922,0.3083209991455078
-3.6967172622680664,-1.8703899383544922,-1.2469100952148438
-3.6967172622680664,-1.8703899383544922,-1.6818695068359375
-3.6967172622680664,-1.8703899383544922,0.3841667175292969
-3.6967172622680664,-1.8703899383544922,0.09981536865234375
-3.6967172622680664,-1.8703899383544922,0.6573085784912109
-3.6967172622680664,-1.8703899383544922,-0.5179653167724609
-3.6967172622680664,-1.8703899383544922,0.12852096557617188
-3.6967172622680664,-1.8703899383544922,0.5682277679443359
-3.6967172622680664,-1.8703899383544922,-1.2115230560302734
-3.6967172622680664,-1.8703899383544922,0.49431610107421875
-3.6967172622680664,-1.8703899383544922,1.5543022155761719
-3.6967172622680664,-1.8703899383544922,-1.0833721160888672
-3.6967172622680664,-1.8703899383544922,-1.6141939163208008
-3.6967172622680664,-1.8703899383544922,0.5075016021728516
