0	premise_first	0.5
0	premise_last	0.51
0	conclusion_first	0.52
0	conclusion_last	0.5
0	last	0.52
5	premise_first	0.49
5	premise_last	0.5
5	conclusion_first	0.61
5	conclusion_last	0.59
5	last	0.52
10	premise_first	0.52
10	premise_last	0.54
10	conclusion_first	0.7
10	conclusion_last	0.72
10	last	0.5
15	premise_first	0.52
15	premise_last	0.51
15	conclusion_first	0.53
15	conclusion_last	0.52
15	last	0.72
20	premise_first	0.52
20	premise_last	0.51
20	conclusion_first	0.52
20	conclusion_last	0.52
20	last	0.69
25	premise_first	0.52
25	premise_last	0.52
25	conclusion_first	0.52
25	conclusion_last	0.52
25	last	0.71
