0	conclusion_first	0.51
0	conclusion_last	0.51
0	last	0.52
0	premise_first	0.5275000000000001
0	premise_last	0.4925
5	conclusion_first	0.5175000000000001
5	conclusion_last	0.54
5	last	0.52
5	premise_first	0.495
5	premise_last	0.5225
10	conclusion_first	0.625
10	conclusion_last	0.7375
10	last	0.5225
10	premise_first	0.5175000000000001
10	premise_last	0.5125
15	conclusion_first	0.73
15	conclusion_last	0.8674999999999999
15	last	0.525
15	premise_first	0.515
15	premise_last	0.5025
20	conclusion_first	0.6725
20	conclusion_last	0.765
20	last	0.615
20	premise_first	0.52
20	premise_last	0.515
25	conclusion_first	0.525
25	conclusion_last	0.5425
25	last	0.95
25	premise_first	0.5225
25	premise_last	0.5225
30	conclusion_first	0.52
30	conclusion_last	0.525
30	last	0.945
30	premise_first	0.5225
30	premise_last	0.5225
35	conclusion_first	0.5225
35	conclusion_last	0.5225
35	last	0.94
35	premise_first	0.5275000000000001
35	premise_last	0.525
41	conclusion_first	0.52
41	conclusion_last	0.52
41	last	0.925
41	premise_first	0.52
41	premise_last	0.52
