0	conclusion_first	0.52
0	conclusion_last	0.5175000000000001
0	last	0.49
0	premise_first	0.4875
0	premise_last	0.4975
5	conclusion_first	0.525
5	conclusion_last	0.5775
5	last	0.5325
5	premise_first	0.475
5	premise_last	0.475
10	conclusion_first	0.5175000000000001
10	conclusion_last	0.5825
10	last	0.6275
10	premise_first	0.5175000000000001
10	premise_last	0.5
15	conclusion_first	0.5325
15	conclusion_last	0.5549999999999999
15	last	0.695
15	premise_first	0.485
15	premise_last	0.4925
20	conclusion_first	0.5275000000000001
20	conclusion_last	0.52
20	last	0.705
20	premise_first	0.4975
20	premise_last	0.485
25	conclusion_first	0.545
25	conclusion_last	0.5425
25	last	0.7025
25	premise_first	0.47250000000000003
25	premise_last	0.5
31	conclusion_first	0.49
31	conclusion_last	0.49
31	last	0.7
31	premise_first	0.49
31	premise_last	0.49
