empty,control,prompt
-0.29345703125,-3.7578601837158203,6.67813777923584
0.16590023040771484,-2.1416015625,6.000863075256348
0.6173524856567383,-2.2469873428344727,1.1430320739746094
2.689558982849121,-2.28945255279541,2.4740686416625977
0.7159395217895508,-2.3490514755249023,0.7570705413818359
0.14241790771484375,-2.600897789001465,3.1073217391967773
1.594064712524414,-2.203972816467285,5.213820457458496
2.4713220596313477,-3.568417549133301,3.7780494689941406
0.17060565948486328,-2.2246627807617188,1.7266817092895508
-0.39725399017333984,-2.6623268127441406,2.0721187591552734
0.859771728515625,-2.960577964782715,4.624777793884277
-1.2851619720458984,-2.890896797180176,1.9283313751220703
-1.3300485610961914,-3.100508689880371,-2.8018627166748047
-1.5891313552856445,-2.0386533737182617,1.629098892211914
1.2620153427124023,-3.758234977722168,4.8923797607421875
0.5839710235595703,-4.479540824890137,-0.5661258697509766
-1.099456787109375,-3.075101852416992,-0.7841615676879883
1.6028757095336914,-4.057826042175293,7.497148513793945
-0.6075363159179688,-2.340285301208496,2.791595458984375
1.415766716003418,-1.9827585220336914,0.8931674957275391
3.2631120681762695,-3.218935966491699,1.8332958221435547
-2.3997058868408203,-2.4109086990356445,4.344989776611328
-0.739161491394043,-1.926065444946289,5.214184761047363
0.7833652496337891,-2.3612518310546875,5.200600624084473
1.2069587707519531,-4.862338066101074,5.375082969665527
-1.2652969360351562,-3.050264358520508,5.442010879516602
6.906136512756348,-3.1998863220214844,7.210932731628418
-0.3823881149291992,-4.24130916595459,1.0791997909545898
1.9219036102294922,-3.002603530883789,2.076033592224121
0.8160362243652344,-3.563579559326172,2.7385454177856445
0.6123256683349609,-2.1289825439453125,-2.321788787841797
1.3417177200317383,-3.6792831420898438,0.7200050354003906
1.0720319747924805,-3.6109437942504883,1.0385265350341797
2.239358901977539,-2.242361068725586,3.0265932083129883
1.0370206832885742,-3.9036102294921875,6.006099700927734
0.8367443084716797,-3.698544502258301,-4.739773750305176
1.6104393005371094,-3.429780960083008,-1.3268928527832031
1.7499351501464844,-2.997753143310547,2.689432144165039
0.15117168426513672,-3.001279830932617,-3.888986587524414
