0	conclusion_first	0.495
0	conclusion_last	0.5075
0	last	0.5025
0	premise_first	0.495
0	premise_last	0.4925
5	conclusion_first	0.51
5	conclusion_last	0.545
5	last	0.505
5	premise_first	0.49
5	premise_last	0.4925
10	conclusion_first	0.56
10	conclusion_last	0.605
10	last	0.505
10	premise_first	0.4925
10	premise_last	0.515
15	conclusion_first	0.6325000000000001
15	conclusion_last	0.7424999999999999
15	last	0.5025
15	premise_first	0.5075000000000001
15	premise_last	0.495
20	conclusion_first	0.62
20	conclusion_last	0.71
20	last	0.585
20	premise_first	0.49
20	premise_last	0.49
25	conclusion_first	0.5275
25	conclusion_last	0.52
25	last	0.8475
25	premise_first	0.5025
25	premise_last	0.5025
30	conclusion_first	0.5025
30	conclusion_last	0.5025
30	last	0.83
30	premise_first	0.5025
30	premise_last	0.5025
35	conclusion_first	0.505
35	conclusion_last	0.505
35	last	0.845
35	premise_first	0.4975
35	premise_last	0.4975
41	conclusion_first	0.505
41	conclusion_last	0.505
41	last	0.7825
41	premise_first	0.505
41	premise_last	0.505
