0	conclusion_first	0.505
0	conclusion_last	0.505
0	last	0.4925
0	premise_first	0.5025000000000001
0	premise_last	0.52
5	conclusion_first	0.49
5	conclusion_last	0.52
5	last	0.5125
5	premise_first	0.4925
5	premise_last	0.49
10	conclusion_first	0.5425
10	conclusion_last	0.5625
10	last	0.59
10	premise_first	0.4775
10	premise_last	0.4725
15	conclusion_first	0.5125
15	conclusion_last	0.5225
15	last	0.685
15	premise_first	0.5
15	premise_last	0.4775
20	conclusion_first	0.505
20	conclusion_last	0.52
20	last	0.6799999999999999
20	premise_first	0.4925
20	premise_last	0.5025
25	conclusion_first	0.495
25	conclusion_last	0.505
25	last	0.675
25	premise_first	0.48
25	premise_last	0.4975
31	conclusion_first	0.4875
31	conclusion_last	0.4875
31	last	0.6825
31	premise_first	0.4875
31	premise_last	0.4875
