0	premise_first	0.28
0	premise_last	0.36
0	conclusion_first	0.62
0	conclusion_last	0.56
0	last	0.58
5	premise_first	0.3
5	premise_last	0.27
5	conclusion_first	0.56
5	conclusion_last	0.6
5	last	0.55
10	premise_first	0.38
10	premise_last	0.38
10	conclusion_first	0.5
10	conclusion_last	0.63
10	last	0.56
15	premise_first	0.49
15	premise_last	0.49
15	conclusion_first	0.44
15	conclusion_last	0.6
15	last	0.62
20	premise_first	0.56
20	premise_last	0.47
20	conclusion_first	0.62
20	conclusion_last	0.55
20	last	0.58
25	premise_first	0.59
25	premise_last	0.59
25	conclusion_first	0.59
25	conclusion_last	0.59
25	last	0.57
