0	conclusion_first	0.3425
0	conclusion_last	0.365
0	last	0.5125
0	premise_first	0.4375
0	premise_last	0.4575
5	conclusion_first	0.45
5	conclusion_last	0.41000000000000003
5	last	0.5125
5	premise_first	0.49
5	premise_last	0.47750000000000004
10	conclusion_first	0.5125
10	conclusion_last	0.5549999999999999
10	last	0.5125
10	premise_first	0.54
10	premise_last	0.5525
15	conclusion_first	0.525
15	conclusion_last	0.5175
15	last	0.5725
15	premise_first	0.515
15	premise_last	0.5125
20	conclusion_first	0.5175
20	conclusion_last	0.52
20	last	0.59
20	premise_first	0.525
20	premise_last	0.5125
25	conclusion_first	0.5125
25	conclusion_last	0.5125
25	last	0.5575
25	premise_first	0.5125
25	premise_last	0.5125
