0	conclusion_first	0.545049115913556
0	conclusion_last	0.5350098231827112
0	last	0.5075638506876229
0	premise_first	0.49740667976424363
0	premise_last	0.5074852652259332
5	conclusion_first	0.5850491159135559
5	conclusion_last	0.5925343811394892
5	last	0.5100589390962672
5	premise_first	0.5199803536345777
5	premise_last	0.5100392927308448
10	conclusion_first	0.6200589390962672
10	conclusion_last	0.6725540275049116
10	last	0.5575442043222004
10	premise_first	0.502573673870334
10	premise_last	0.5125343811394892
15	conclusion_first	0.5775442043222004
15	conclusion_last	0.6400392927308448
15	last	0.715049115913556
15	premise_first	0.5049901768172887
15	premise_last	0.4925540275049116
20	conclusion_first	0.5875442043222004
20	conclusion_last	0.6025540275049116
20	last	0.7149705304518663
20	premise_first	0.4850884086444008
20	premise_last	0.49504911591355605
25	conclusion_first	0.5075638506876229
25	conclusion_last	0.5075638506876229
25	last	0.692475442043222
25	premise_first	0.5075638506876229
25	premise_last	0.5075638506876229
