empty,control,prompt
-10.498078346252441,-12.566398620605469,-0.9143867492675781
-13.314126968383789,-12.973377227783203,-8.177331924438477
-11.738309860229492,-12.79603099822998,-0.9137792587280273
-10.625669479370117,-13.095623016357422,-7.651311874389648
-14.764678955078125,-13.47999382019043,-8.48765754699707
-11.382461547851562,-14.465177536010742,3.6987123489379883
-11.181772232055664,-9.962309837341309,-1.9787845611572266
-11.689107894897461,-13.048309326171875,-2.6053199768066406
-13.420914649963379,-11.385456085205078,-6.949178695678711
-11.157768249511719,-13.048298835754395,-6.387712478637695
-10.874330520629883,-12.653631210327148,5.846424102783203
-8.915589332580566,-12.604528427124023,3.0679168701171875
-10.97854995727539,-13.672908782958984,-11.248894691467285
-12.679924011230469,-12.791162490844727,-0.9466733932495117
-7.912386894226074,-10.626307487487793,15.211897850036621
-10.253435134887695,-13.893945693969727,-6.607122421264648
-8.034688949584961,-11.611223220825195,-9.092458724975586
-12.2572021484375,-15.077825546264648,2.173725128173828
-8.614032745361328,-10.39018440246582,-7.384332656860352
-5.158731460571289,-12.482222557067871,-3.3619871139526367
-9.947216033935547,-12.419143676757812,5.7113847732543945
-11.471391677856445,-13.494202613830566,-2.9330406188964844
-10.003277778625488,-10.856453895568848,-4.791847229003906
-11.657220840454102,-14.027395248413086,4.514172554016113
-10.856924057006836,-14.356761932373047,-2.4897775650024414
-9.537599563598633,-11.777874946594238,0.5369491577148438
-8.894498825073242,-13.510387420654297,0.1846628189086914
-10.339568138122559,-11.368082046508789,-5.782195091247559
-13.012496948242188,-13.112113952636719,-8.313448905944824
-7.797410011291504,-13.539922714233398,-9.318933486938477
-10.132065773010254,-12.434529304504395,-8.603242874145508
-15.454879760742188,-14.384256362915039,-10.178741455078125
-9.259859085083008,-12.780570983886719,-9.442822456359863
8.020608901977539,-11.713258743286133,-1.5867633819580078
-11.125886917114258,-12.072738647460938,-3.3501157760620117
-3.92751407623291,-13.231767654418945,-7.8324079513549805
-9.597219467163086,-11.830698013305664,-7.968838691711426
10.128382682800293,-10.206235885620117,0.4298992156982422
-8.573650360107422,-13.269124984741211,-13.258880615234375
-11.45327377319336,-12.355247497558594,-4.822566986083984
-12.460453033447266,-12.246381759643555,-6.7211151123046875
-3.9961462020874023,-10.889219284057617,4.06209659576416
-14.34146499633789,-13.950504302978516,-8.905351638793945
-10.163373947143555,-12.73591423034668,-4.664644241333008
-12.831788063049316,-13.808908462524414,-8.08042049407959
-10.860505104064941,-11.94806957244873,-7.719890594482422
-6.992478370666504,-14.219341278076172,-11.705421447753906
-9.535676956176758,-13.789582252502441,-10.31666088104248
-11.76363468170166,-12.937625885009766,-10.790960311889648
-14.014656066894531,-13.667664527893066,6.210923194885254
-9.93293571472168,-12.195638656616211,8.643754959106445
