0	conclusion_first	0.5644962686567164
0	conclusion_last	0.5951679104477612
0	last	0.507089552238806
0	premise_first	0.4778544776119403
0	premise_last	0.4973134328358208
5	conclusion_first	0.6676305970149254
5	conclusion_last	0.8250932835820896
5	last	0.5169589552238806
5	premise_first	0.4777238805970149
5	premise_last	0.49774253731343276
10	conclusion_first	0.697910447761194
10	conclusion_last	0.8698507462686568
10	last	0.5619962686567165
10	premise_first	0.5123880597014925
10	premise_last	0.4970708955223881
15	conclusion_first	0.5343843283582089
15	conclusion_last	0.5399440298507462
15	last	0.8953544776119403
15	premise_first	0.5050186567164179
15	premise_last	0.5024253731343283
20	conclusion_first	0.5347014925373134
20	conclusion_last	0.5218097014925374
20	last	0.8576119402985074
20	premise_first	0.5075373134328358
20	premise_last	0.5171828358208955
25	conclusion_first	0.5421082089552239
25	conclusion_last	0.5393470149253732
25	last	0.849981343283582
25	premise_first	0.5151492537313432
25	premise_last	0.507313432835821
31	conclusion_first	0.507089552238806
31	conclusion_last	0.507089552238806
31	last	0.8030970149253731
31	premise_first	0.507089552238806
31	premise_last	0.507089552238806
