1	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
1	86
2	77
3	98
4	86
1	86
2	77
